Date,To win,To lose,Close
2016-01-13,302097.8873074942,70184.57835865662,
2016-01-14,301752.7807003405,69853.9576351174,
2016-01-15,299516.40937582904,71243.39250113284,
2016-01-18,299516.40937582904,71243.39250113284,
2016-01-19,299002.0802050006,70937.80723909596,
2016-01-20,299642.19073105976,70600.41595810434,
2016-01-21,298126.6298804872,70088.8893119608,
2016-01-22,296522.87517137313,69855.1108682018,
2016-01-25,300038.2416343747,70853.31235641985,
2016-01-26,295298.34863178,71074.12762407366,
2016-01-27,287996.5524486817,71484.71601635107,
2016-01-28,287187.43996087153,69562.28925728974,
2016-01-29,281836.8827681994,67433.79734691889,
2016-02-01,281550.6313614109,67237.67420584311,
2016-02-02,282686.96554302535,66900.19817109687,
2016-02-03,286303.0381393872,68084.03031587822,
2016-02-04,289527.0987976975,68816.673798922,
2016-02-05,290855.82626239804,69745.11482336982,
2016-02-08,291378.99958865246,71236.86363105827,
2016-02-09,297411.70863214595,70916.73695757569,
2016-02-10,297337.96329326206,69853.02290234085,
2016-02-11,295065.90587897704,68643.43337675973,
2016-02-12,295855.81765081786,67960.5551372915,
2016-02-16,290582.0690281774,68687.4243786333,
2016-02-17,282270.4309790465,68113.98808109474,
2016-02-18,281720.84684920526,68241.71279727644,
2016-02-19,282942.41103783075,68172.68520681967,
2016-02-22,273856.0808718898,68539.51403092829,
2016-02-23,275554.85521938256,67594.23247819097,
2016-02-24,272594.91719615273,67499.1827820571,
2016-02-25,268928.4486719966,66949.66939030205,
2016-02-26,268845.0735771966,66638.70444291852,
2016-02-29,267924.25589584134,66732.71281855568,
2016-03-01,260222.29752354592,65524.741889516896,
2016-03-02,259660.33438483064,65475.217641875875,
2016-03-03,259651.75100123123,66021.86616317138,
2016-03-04,259858.03655833408,65650.31110001128,
2016-03-07,261098.85025549645,65432.779276967995,
2016-03-08,263361.3504966055,65022.086158176,
2016-03-09,262308.42741140357,65075.94260891043,
2016-03-10,263468.6785233026,64916.98252363229,
2016-03-11,262031.84027926263,64661.34543880781,
2016-03-14,261640.36169483355,64649.08368260668,
2016-03-15,261697.91392546144,64611.52579830228,
2016-03-16,261128.61078267125,64777.64544562097,
2016-03-17,261397.85178413737,64365.315754772375,
2016-03-18,259713.91661502788,64315.98834230791,
2016-03-21,259404.79927996476,64578.79610476502,
2016-03-22,259851.37991741224,64388.39082486504,
2016-03-23,256013.08654612233,64129.202207678536,
2016-03-24,256754.8429306933,63988.24649216362,
2016-03-28,256274.93374262901,63968.68531717715,
2016-03-29,256544.71476138144,63662.45813856156,
2016-03-30,256299.13227040807,63631.59044175895,
2016-03-31,258907.884888977,63555.83326649669,
2016-04-01,265297.8233431063,63195.92846430215,
2016-04-04,264353.1489944394,63156.98354285105,
2016-04-05,265163.1366047811,64196.48294291471,
2016-04-06,265564.5071324936,63768.81854420374,
2016-04-07,270205.0073531711,63368.04409042542,
2016-04-08,270274.63521893794,63320.165847604025,
2016-04-11,269436.1001659039,63665.03922865367,
2016-04-12,269110.94501333765,63033.15248564997,
2016-04-13,272055.0578667532,62264.98317575602,
2016-04-14,271304.6989427004,62253.50937943409,
2016-04-15,272912.315478912,62278.158706076065,
2016-04-18,267643.4060879034,61898.813252644184,
2016-04-19,269487.78067064483,62067.94936311654,
2016-04-20,270630.6947102122,62165.86036006082,
2016-04-21,271163.01828118734,61965.03936010963,
2016-04-22,270310.5046053793,61548.644154305315,
2016-04-25,270634.43020421645,60981.7977864918,
2016-04-26,272699.8169090367,60514.40315817008,
2016-04-27,271805.42296030937,60779.073547200926,
2016-04-28,266372.44393260893,61184.91968831868,
2016-04-29,266387.14724371396,60946.97685558852,
2016-05-02,267116.22045722464,61410.0814201602,
2016-05-03,264465.04204782087,61562.69167113163,
2016-05-04,262630.158826836,61610.2517818617,
2016-05-05,261942.15806090643,61336.13158897467,
2016-05-06,260763.095278771,60594.614362574706,
2016-05-09,261958.43860819057,59296.00742268185,
2016-05-10,262128.220799655,59111.81178474726,
2016-05-11,263869.9462340957,59198.713711134405,
2016-05-12,263002.4220250603,59202.809812846834,
2016-05-13,264082.4012143711,59340.0742234858,
2016-05-16,264364.78147689754,59246.396411194,
2016-05-17,265782.83952489163,59374.420957712835,
2016-05-18,266089.8154497695,59361.07410151229,
2016-05-19,264869.1930922185,59311.81122151353,
2016-05-20,264349.4165141925,59178.097223893135,
2016-05-23,264646.06701000634,58880.64712774504,
2016-05-24,266206.33101037703,59538.267556455394,
2016-05-25,263295.5478185896,59223.77188068747,
2016-05-26,262618.76596836915,59055.172667354505,
2016-05-27,262443.45692200784,59013.42891614831,
2016-05-31,262333.7057640286,59344.95536985655,
2016-06-01,266471.2835801885,59207.01703468334,
2016-06-02,266744.22853122465,59104.90612355062,
2016-06-03,266301.29324513295,58707.46802909791,
2016-06-06,266082.1944231099,58542.97564823281,
2016-06-07,268149.2455421017,58595.64238906536,
2016-06-08,267865.2488265898,58982.88200465878,
2016-06-09,269658.27142075927,58982.88200465878,
2016-06-10,268433.9281826034,58754.24911630157,
2016-06-13,267128.7183478075,58369.9753067783,
2016-06-14,264870.4433686001,58438.484101132286,
2016-06-15,264874.19120561844,58666.813881689915,
2016-06-16,264178.09979453636,58595.5520535853,
2016-06-17,265348.5521712968,58933.829227328955,
2016-06-20,265336.8487259955,58703.3423978151,
2016-06-21,262928.9428472168,58624.940354958046,
2016-06-22,263092.6062030704,58244.838230995694,
2016-06-23,262952.7357135732,58357.195158668794,
2016-06-24,274101.88722112525,57193.088239212746,
2016-06-27,274886.96753034694,57553.07559262547,
2016-06-28,272778.617471698,57333.90432805419,
2016-06-29,272502.74997019605,56599.656946346135,
2016-06-30,272644.76901786646,55501.2277432311,
2016-07-01,274358.7217144968,55838.92469706781,
2016-07-05,272226.2714635923,55665.84181604403,
2016-07-06,273553.25561166456,55532.4507696797,
2016-07-07,273545.9966651954,55389.373664550105,
2016-07-08,280300.91702816216,54816.64613610374,
2016-07-11,283627.1182489123,54912.120911617276,
2016-07-12,287665.80991998414,55282.896328863375,
2016-07-13,287387.23474336416,55263.31325365093,
2016-07-14,286021.4218019517,54945.06735339816,
2016-07-15,286016.26834368974,55039.36974727177,
2016-07-18,287473.9398703521,55015.953945644054,
2016-07-19,286291.68486675527,55045.83615899879,
2016-07-20,286766.6041145084,55140.873657821445,
2016-07-21,283210.4185441241,54937.94917976999,
2016-07-22,283371.16943358106,54813.15909035558,
2016-07-25,283690.3714137908,55162.81265924862,
2016-07-26,282081.2357113875,55024.23837284469,
2016-07-27,283326.32553095033,54666.38348711347,
2016-07-28,279987.02560051077,55118.59562912838,
2016-07-29,277562.5521570077,54691.62397519114,
2016-08-01,277222.8398791099,54647.3538174504,
2016-08-02,273609.4883989559,54132.02459655021,
2016-08-03,273595.90884867305,54101.69695962823,
2016-08-04,272887.3372864117,53858.59586500566,
2016-08-05,272742.50711409375,53521.68512741373,
2016-08-08,272864.08314923564,53455.783148598304,
2016-08-09,273769.09640427446,53350.1471148843,
2016-08-10,274235.29743734276,53339.482185032044,
2016-08-11,272136.0503337569,53452.04524499652,
2016-08-12,272207.2627236806,53320.75470877691,
2016-08-15,270909.29285239644,53436.72501754322,
2016-08-16,269540.6052726052,53432.85617076427,
2016-08-17,269304.49031035905,53379.87646019487,
2016-08-18,268530.417889411,53559.96677162928,
2016-08-19,268670.5525922846,53633.261619455756,
2016-08-22,269189.6953717093,53562.46545403838,
2016-08-23,268994.17849316885,53400.295877075725,
2016-08-24,270477.44431784865,53266.20998179293,
2016-08-25,270408.6368623741,53108.113125775555,
2016-08-26,269205.9358170429,53061.32393149148,
2016-08-29,268168.6733516452,52901.75939684284,
2016-08-30,268580.3853198482,52851.810245704306,
2016-08-31,269204.12351646303,52770.931962136194,
2016-09-01,271437.7166754587,52614.2667243526,
2016-09-02,271311.67733397515,52646.91085582003,
2016-09-06,273639.1435268568,52521.52609504071,
2016-09-07,273260.28668727906,52487.453594821505,
2016-09-08,273400.02393782535,52655.818314470125,
2016-09-09,277597.65791519196,51392.09979654057,
2016-09-12,272035.39172718115,50626.76275083302,
2016-09-13,267146.12000387075,50743.335554114885,
2016-09-14,268875.47870839544,50901.63124892415,
2016-09-15,269418.6976705125,50466.57344343106,
2016-09-16,269869.0229468001,50447.66061128932,
2016-09-19,269862.13315323705,50316.29676736226,
2016-09-20,270776.60417637206,50519.60128599336,
2016-09-21,273016.63404725445,50404.70995616068,
2016-09-22,275175.94482384634,50267.89496526661,
2016-09-23,275468.84534865315,50683.71293222929,
2016-09-26,273846.55837489036,50880.12470974328,
2016-09-27,274138.9677678557,51054.65105841447,
2016-09-28,274631.43016186415,51552.53649256182,
2016-09-29,272281.9614677137,51480.4410476164,
2016-09-30,274586.5819030701,51669.12577329204,
2016-10-03,275052.8415385179,51513.34489306829,
2016-10-04,273462.34854929347,51666.96751637039,
2016-10-05,276438.91991160205,52335.149654298075,
2016-10-06,275165.517318923,52408.798869212624,
2016-10-07,274090.7471352836,52761.232733217395,
2016-10-10,275675.15404426237,52651.12773011618,
2016-10-11,278334.1172337937,52511.7901937951,
2016-10-12,278233.37899031525,52744.64762954982,
2016-10-13,278245.2516690005,52647.5710216609,
2016-10-14,277714.72283506684,52796.076428603184,
2016-10-17,277097.11029582995,52577.31150272348,
2016-10-18,276830.78587461566,52712.26853196579,
2016-10-19,275497.67224310734,52678.83953850127,
2016-10-20,276611.8280485681,52737.39553008755,
2016-10-21,276201.0574201533,52744.25818002247,
2016-10-24,271561.50568755006,52622.7556963438,
2016-10-25,275916.3641566142,53196.8308115665,
2016-10-26,276006.8121399351,53369.956958562325,
2016-10-27,274422.66225971637,53257.41175361243,
2016-10-28,275215.0130711857,53134.95884208147,
2016-10-31,274654.86260286137,53342.103709558854,
2016-11-01,275220.39364625706,53137.05109051785,
2016-11-02,272027.4490377853,52726.243527012266,
2016-11-03,271945.55584190815,52729.010030932535,
2016-11-04,271130.0707372145,52523.742691405125,
2016-11-07,268585.3738052638,51941.22121579273,
2016-11-08,269175.30537579814,51575.01311679115,
2016-11-09,272270.5084985256,52754.763288746435,
2016-11-10,271532.68849075737,52945.038305110094,
2016-11-11,270555.06050616293,52880.267799652196,
2016-11-14,273123.13470331876,51634.555983818034,
2016-11-15,274258.6548181587,51797.197067104265,
2016-11-16,275534.23288124683,51446.68418677774,
2016-11-17,275888.574399707,51115.17445131729,
2016-11-18,275307.4941639609,50848.75159335813,
2016-11-21,275705.72760533367,50874.0401287264,
2016-11-22,275565.94492337137,50750.953802540374,
2016-11-23,276517.2463910783,50510.987187115126,
2016-11-25,275530.4818712954,50402.039581179684,
2016-11-28,276716.42274386843,50423.90763603449,
2016-11-29,278217.59689209063,50397.8740296059,
2016-11-30,278147.98713863874,50738.35211261117,
2016-12-01,283235.50905125355,50626.362194467336,
2016-12-02,280665.90389949444,50547.75647093454,
2016-12-05,283371.6985535255,50738.1036362087,
2016-12-06,283184.7100741145,50623.99676713618,
2016-12-07,280784.9276950995,49981.8996317648,
2016-12-08,280547.5822398951,49759.42415644059,
2016-12-09,278748.5540967538,49723.12609593249,
2016-12-12,278748.5540967538,49382.1141149275,
2016-12-13,279230.8410326409,49125.70663714344,
2016-12-14,281690.88540821674,48565.263225245704,
2016-12-15,282583.5091209155,48602.03356166148,
2016-12-16,281753.59690942476,48243.78871596288,
2016-12-19,281475.4324848649,48271.25365004407,
2016-12-20,280545.18494552595,48080.571030464154,
2016-12-21,280939.4251856896,48062.25984347059,
2016-12-22,281909.06363829784,47980.464835934625,
2016-12-23,281204.52628692193,48126.45449294811,
2016-12-27,281569.4259606949,48072.24530591177,
2016-12-28,278566.8053547255,48471.54410461728,
2016-12-29,278276.5246448668,48438.492720185764,
2016-12-30,277127.3701830227,48436.966154318456,
2017-01-03,281864.33311839565,48572.53402212419,225.24
2017-01-04,293282.84594935627,48809.457904302355,226.58
2017-01-05,298507.10590894433,48498.37645001285,226.4
2017-01-06,299673.0800233739,48178.98100466156,227.21
2017-01-09,301277.59349272505,48013.893859490694,226.46
2017-01-10,295546.205301385,47761.921548866245,226.46
2017-01-11,296604.11036885786,47513.188265075805,227.1
2017-01-12,296746.1495098149,47386.92580792273,226.53
2017-01-13,296853.30257020786,47438.913633457516,227.05
2017-01-17,297548.5763202077,47316.913302469955,226.25
2017-01-18,295114.4215185435,47289.1951124722,226.75
2017-01-19,295750.6595528127,47289.1951124722,225.91
2017-01-20,297016.6792747243,47087.558884638274,226.74
2017-01-23,296152.68291895767,47059.4693118552,226.15
2017-01-24,291551.2746843349,46786.77493298725,227.6
2017-01-25,288586.31008665456,46329.77039323381,229.57
2017-01-26,295367.69303234015,45992.98643684886,229.33
2017-01-27,292649.8698852197,45664.33658593594,228.97
2017-01-30,288868.9771550426,46063.995230145476,227.55
2017-01-31,289845.9252995408,46041.572656134995,227.53
2017-02-01,288948.2817454626,46187.12477411811,227.62
2017-02-02,289852.16450912156,46141.547807078015,227.77
2017-02-03,287451.40573126817,47043.17341279202,229.34
2017-02-06,289396.7938961216,46936.27984113332,228.93
2017-02-07,285632.2153425992,46811.94370864357,228.94
2017-02-08,284258.267501715,46506.69812880557,229.24
2017-02-09,284136.82521601405,46718.10444580728,230.6
2017-02-10,283152.06044790475,47184.808507757305,231.51
2017-02-13,283309.58309587615,46857.99892466918,232.77
2017-02-14,282094.71728832234,46703.03172807991,233.7
2017-02-15,281877.88071314857,46544.4514076214,234.92
2017-02-16,281796.65626597067,46479.88430887241,234.72
2017-02-17,280929.51517612435,46477.40780388989,235.09
2017-02-21,280980.64218456845,46482.53203742119,236.49
2017-02-22,280699.4265751017,46485.4276367025,236.28
2017-02-23,282577.78812521393,46831.38542051981,236.44
2017-02-24,280614.14465082064,46701.18771261342,236.74
2017-02-27,283815.6712146342,46803.97291902137,237.11
2017-02-28,284173.0815392189,46802.762698147715,236.47
2017-03-01,284955.6804375558,46611.16075049012,239.78
2017-03-02,283854.79519033193,45975.524380921204,238.27
2017-03-03,282888.87726464955,46082.227502349495,238.42
2017-03-06,283294.56725122896,45977.09253921121,237.71
2017-03-07,283832.66121427156,45955.92081381166,237.0
2017-03-08,284944.10214188806,45909.7758510205,236.56
2017-03-09,286753.8284207843,45873.701246808836,236.86
2017-03-10,286383.32242447266,45829.7228013697,237.69
2017-03-13,286515.3088939475,45854.05162050408,237.81
2017-03-14,286310.5385506766,45824.41836061658,236.9
2017-03-15,286888.7945383497,46013.95731173636,238.95
2017-03-16,287780.55592114327,45912.744292379444,238.48
2017-03-17,284779.97540584655,45923.35590387267,237.03
2017-03-20,284003.35906883545,46035.21575518036,236.77
2017-03-21,274860.1295143709,46366.26465422906,233.73
2017-03-22,274173.5376563474,46382.50866817065,234.28
2017-03-23,274346.8046207179,46467.52087252526,234.03
2017-03-24,272874.6443176622,46630.11085815007,233.86
2017-03-27,272379.18707159994,46518.385660964705,233.62
2017-03-28,270603.9836452351,46820.61553786168,235.32
2017-03-29,270915.1258692943,46820.311521462856,235.54
2017-03-30,270427.63258337264,46862.78564175085,236.29
2017-03-31,271045.7984491611,46810.05042013535,235.74
2017-04-03,270886.111984859,46926.06248427968,235.33
2017-04-04,271158.91561576794,46581.72915720766,235.48
2017-04-05,270327.0112353668,46589.12374319742,234.78
2017-04-06,270496.4198838953,46592.50820133019,235.44
2017-04-07,269481.49416639394,46578.88501377183,235.2
2017-04-10,269535.95637347014,46865.32854619592,235.34
2017-04-11,269524.8364658401,46866.85578922067,235.06
2017-04-12,269566.28806830896,47327.29356398207,234.03
2017-04-13,269571.4378768377,47643.388319465834,232.51
2017-04-17,272642.39669154654,47710.77482121661,234.57
2017-04-18,273027.2046102792,47583.10258125568,233.87
2017-04-19,271933.1642289955,47562.48335916188,233.44
2017-04-20,272903.0250191834,47655.467735307466,235.34
2017-04-21,271861.5384097997,47683.087353625306,234.59
2017-04-24,273429.67757121153,47667.14951532967,237.17
2017-04-25,274009.80512339214,49021.85965577648,238.55
2017-04-26,274078.83202183055,49016.34048353194,238.4
2017-04-27,273450.8394081164,48673.13902527711,238.6
2017-04-28,273622.8248702615,48713.27604095686,238.08
2017-05-01,272789.13258536125,48691.82505474727,238.68
2017-05-02,277387.41518905386,48706.98072449815,238.77
2017-05-03,274741.12225187616,48614.449614603815,238.48
2017-05-04,276014.9340023869,48151.81598993461,238.76
2017-05-05,277894.1667485417,48192.87781690239,239.7
2017-05-08,277632.2964033541,48255.305849771,239.66
2017-05-09,277825.4902798922,48293.920771485085,239.44
2017-05-10,275789.3542577799,48006.84964477399,239.87
2017-05-11,275512.7472533116,48106.889594086446,239.38
2017-05-12,274452.0516300857,48076.78330637108,238.98
2017-05-15,274012.99028642836,47898.286074725176,240.3
2017-05-16,274834.09885965195,47765.480179693564,240.08
2017-05-17,273546.82783726644,47406.745676086735,235.82
2017-05-18,273258.2750539879,47425.05459832606,236.77
2017-05-19,273793.9045548112,47805.68464277422,238.31
2017-05-22,273356.2661874392,47928.06950284241,239.52
2017-05-23,272564.6197359722,47809.05839239906,240.05
2017-05-24,270893.4358709072,47710.72150667227,240.61
2017-05-25,268459.5608879565,47854.09165242455,241.76
2017-05-26,269355.3673977309,47710.17766153646,241.71
2017-05-30,268238.1543192315,47777.72584700269,241.5
2017-05-31,268025.171247436,47678.474336806896,241.44
2017-06-01,271150.14764844306,47435.72939441343,243.36
2017-06-02,270327.8176720197,47390.90473813107,244.17
2017-06-05,271663.9521141361,47419.21644219141,243.99
2017-06-06,273650.66502019466,47401.27053012073,243.21
2017-06-07,273421.8103833862,47345.41866251299,243.66
2017-06-08,272625.28012789646,47388.444567253944,243.78
2017-06-09,272999.68532405375,47613.598704756754,243.41
2017-06-12,271478.1950576579,47556.98618500784,243.36
2017-06-13,271572.4736161389,47256.86601062659,244.55
2017-06-14,271369.6247216583,47120.52194591935,244.24
2017-06-15,270968.5902125656,47245.299488851015,243.77
2017-06-16,270308.2580372017,47486.70092177925,242.64
2017-06-19,270382.0772908749,47383.88898768628,244.66
2017-06-20,270413.26543270185,47342.754298720065,243.01
2017-06-21,270966.97193373827,46932.56352883945,242.95
2017-06-22,272287.1363334692,46921.458813225574,242.84
2017-06-23,272277.95700105897,46633.92886332528,243.13
2017-06-26,270174.71476473263,46517.45778824299,243.29
2017-06-27,268058.2100208044,46525.626819575016,241.33
2017-06-28,267156.5236116839,46298.19676453869,243.49
2017-06-29,268951.17526044307,46115.54647915748,241.35
2017-06-30,268723.8176649266,46420.723294291805,241.8
2017-07-03,274794.8422064998,46354.08355356462,242.21
2017-07-05,279521.1677126741,46345.855302426855,242.77
2017-07-06,281221.102213815,46729.28225809241,240.55
2017-07-07,281122.83040409745,46907.40914928523,242.11
2017-07-10,280516.7320426848,46872.18566131188,242.37
2017-07-11,281494.8915718001,46781.15457640155,242.19
2017-07-12,281885.3479386881,46973.79693072253,244.01
2017-07-13,282753.6698302159,46785.33019277443,244.42
2017-07-14,284930.0464145228,46526.37763247748,245.56
2017-07-17,283897.72448212904,46534.104409016116,245.53
2017-07-18,284003.67283634504,46374.3818427007,245.66
2017-07-19,285375.8863933857,46387.62925324407,246.99
2017-07-20,283269.833038509,46413.79748674697,247.1
2017-07-21,283561.68377041724,46412.34677981653,246.88
2017-07-24,283375.79340413644,46319.17601102939,246.82
2017-07-25,284555.1819357213,45377.80916137631,247.42
2017-07-26,287384.6201762769,45434.787635262415,247.43
2017-07-27,287025.19629876444,45288.44303781839,247.2
2017-07-28,286835.01032463874,45277.17779076828,246.91
2017-07-31,285705.74864906404,45379.603424670866,246.77
2017-08-01,284122.39281021705,45484.12736226324,247.32
2017-08-02,283111.6329063092,45424.28021115726,247.44
2017-08-03,284103.36035482364,45607.14318493689,246.96
2017-08-04,282533.332749406,45424.54496605825,247.41
2017-08-07,282571.8404497562,45289.09985795142,247.87
2017-08-08,282872.62275808473,45220.14010436227,247.26
2017-08-09,282865.95705064986,45227.05404475912,247.25
2017-08-10,285810.7943875131,44852.923484933504,243.76
2017-08-11,285790.12307766126,44732.37608240591,244.12
2017-08-14,284841.2136841705,44617.84006997307,246.54
2017-08-15,285720.6066711104,44540.029766614134,246.51
2017-08-16,284892.58631980023,44451.20703079978,246.94
2017-08-17,282246.97757997445,44855.16917967151,243.09
2017-08-18,280536.00069810427,44779.76793995731,242.71
2017-08-21,280627.6012353294,44940.35699987467,242.9
2017-08-22,280241.5245891941,44576.635692188225,245.44
2017-08-23,278931.8446978458,44421.112472343164,244.56
2017-08-24,279031.78554981144,44374.241464884806,243.99
2017-08-25,280940.6629203204,44500.057819507114,244.56
2017-08-28,280989.1928374773,44334.164241967024,244.57
2017-08-29,281430.2664508939,44194.243880165974,244.85
2017-08-30,282883.36503062653,44205.18194818958,246.01
2017-08-31,282253.532199333,44410.02212738419,247.49
2017-09-01,284057.88683632354,44290.30299735259,247.84
2017-09-05,284223.28143907787,44413.37588279587,246.06
2017-09-06,282262.8758944517,44506.18796354018,246.9
2017-09-07,280690.70751372527,44923.939910963716,246.87
2017-09-08,279964.06503755297,44755.32131751065,246.58
2017-09-11,280293.65629949863,44910.3167533549,249.21
2017-09-12,276817.3249344883,45190.24843692213,250.05
2017-09-13,276399.95330139395,45100.01206865991,250.17
2017-09-14,274255.33428090287,45126.55007468285,250.09
2017-09-15,274398.62631919165,45249.064759227585,249.19
2017-09-18,274967.32089691854,45595.904035074454,249.72
2017-09-19,275942.24912214524,45642.7533361402,249.97
2017-09-20,276529.9272145914,45725.66440538065,250.06
2017-09-21,275800.746791566,45527.796753780814,249.39
2017-09-22,276667.21475532296,45611.14415116853,249.44
2017-09-25,279092.44393013825,45743.88215898826,248.93
2017-09-26,279221.3187237483,45815.3045725466,249.08
2017-09-27,278978.76958110183,45965.15401762463,250.05
2017-09-28,278611.21654015046,46172.6341584806,250.35
2017-09-29,278368.1124610732,46282.59920687084,251.23
2017-10-02,280118.60949463805,45996.37520312971,252.32
2017-10-03,280978.94087379245,46224.25820914148,252.86
2017-10-04,280767.6883302197,46447.95476422888,253.16
2017-10-05,280278.89592041366,46504.19225931799,254.66
2017-10-06,279440.61067931016,46569.91856907833,254.37
2017-10-09,278775.7219201575,46595.441064742256,253.95
2017-10-10,278437.2278332661,46234.92353629149,254.62
2017-10-11,278127.3682471438,46402.816637358665,255.02
2017-10-12,277292.03814791504,46082.61969873177,254.64
2017-10-13,277183.1579883076,45926.61657507065,254.95
2017-10-16,275901.71234940045,45633.17274377073,255.29
2017-10-17,279018.7143499909,45589.01686867029,255.47
2017-10-18,278639.81496321183,45319.04128628127,255.72
2017-10-19,278720.6894805703,45403.0922258114,255.79
2017-10-20,279017.52562943206,45399.10515969337,257.11
2017-10-23,278199.3681153627,45423.639860136485,256.11
2017-10-24,280145.6776188504,44453.013578681275,256.56
2017-10-25,282110.80713037425,44208.179647040655,255.29
2017-10-26,285080.9410625509,44311.86099306275,255.62
2017-10-27,286295.4536052949,44221.976767881475,257.71
2017-10-30,285483.3173425597,44123.91261877787,256.75
2017-10-31,283579.1867467425,44118.14855875486,257.15
2017-11-01,285268.05545176246,43755.2055445249,257.49
2017-11-02,284308.9104085686,43787.27314236599,257.59
2017-11-03,283851.6459550023,43757.28027147406,258.45
2017-11-06,283617.3671656938,43822.908625900425,258.85
2017-11-07,285984.5590680641,43902.5843055794,258.67
2017-11-08,284736.1845191161,43679.14961804446,259.11
2017-11-09,284729.619093185,43405.46126532608,258.17
2017-11-10,283676.92641358287,43565.67042881514,258.09
2017-11-13,283436.67860630096,43607.58962303133,258.33
2017-11-14,283694.5937008119,43796.83496422312,257.73
2017-11-15,284755.47543519625,44435.235417345364,256.44
2017-11-16,286197.46056379227,44323.11862118563,258.62
2017-11-17,286197.46056379227,44339.58283886054,257.86
2017-11-20,287749.9687519742,44376.23096275886,258.3
2017-11-21,287874.4109616262,44528.357918132,259.99
2017-11-22,288217.9887587281,44476.53998577024,259.76
2017-11-24,288316.3273490219,44725.36241343532,260.36
2017-11-27,287739.7287272782,44779.68976754378,260.23
2017-11-28,286736.72088747093,44719.91303264921,262.87
2017-11-29,284813.52893213206,44541.74173990799,262.71
2017-11-30,283283.47620649735,44139.76297817842,265.01
2017-12-01,283931.525320321,43886.50697388316,264.46
2017-12-04,284104.45153530175,43364.280983307224,264.14
2017-12-05,287187.3264929248,43542.25583791865,263.19
2017-12-06,288956.2527005626,43833.948071340594,263.24
2017-12-07,290578.03375362564,43299.44910585066,264.07
2017-12-08,290280.76379334606,43292.23418834478,265.51
2017-12-11,290692.04456775286,43427.14409306747,266.31
2017-12-12,291073.42132411036,43595.422658923344,266.78
2017-12-13,290823.3003607091,44202.72757414068,266.75
2017-12-14,293513.0320292815,44515.808990193225,265.66
2017-12-15,293408.4972003608,44696.75633120417,266.51
2017-12-18,291166.48982406745,44307.33743323584,268.2
2017-12-19,292299.23204164504,44271.62562656152,267.17
2017-12-20,292267.09144360997,44158.54032640671,267.03
2017-12-21,293909.70117014187,44055.34136491054,267.58
2017-12-22,293658.4962324048,43934.58519507271,267.51
2017-12-26,293671.6308224352,43804.521535438784,267.19
2017-12-27,293587.7909046834,43980.57211422316,267.32
2017-12-28,292201.3635785419,44147.05061592294,267.87
2017-12-29,291933.1844291127,44076.504269069796,266.86
2018-01-02,295717.93314022414,44004.07750069636,268.77
2018-01-03,293811.27049355104,43957.93924143629,270.47
2018-01-04,294329.9134494047,43996.77642112304,271.61
2018-01-05,296562.5334906931,43989.004372277916,273.42
2018-01-08,296915.96061814006,43661.92988194858,273.92
2018-01-09,296706.9045161242,43639.872427854825,274.54
2018-01-10,298465.28519187233,43622.851118440034,274.12
2018-01-11,294988.464650664,43227.75615331868,276.12
2018-01-12,295271.9505110126,43304.78939747729,277.92
2018-01-16,293967.6459588449,43361.12566007125,276.97
2018-01-17,305999.88960115187,43098.26155837692,279.61
2018-01-18,304303.8761741054,43269.97081115701,279.14
2018-01-19,303296.24188748904,43401.76384947459,280.41
2018-01-22,302700.80733545485,43572.80910084233,282.69
2018-01-23,303766.47620471916,43488.07254529656,283.29
2018-01-24,305144.6928771153,43523.12188789408,283.18
2018-01-25,310639.3026016661,43614.36939459723,283.3
2018-01-26,308917.90618000884,43658.6758622708,286.58
2018-01-29,308862.48729755403,44115.1793951239,284.68
2018-01-30,309913.35044623754,44077.554442808905,281.76
2018-01-31,308955.65764619136,44200.96484329724,281.9
2018-02-01,309829.25739811774,44469.12588360989,281.58
2018-02-02,309917.9459709811,44959.635477293035,275.45
2018-02-05,306026.60603624105,44959.635477293035,263.93
2018-02-06,304520.58218623744,44106.459197997596,269.13
2018-02-07,303371.45347096137,44164.39640470324,267.67
2018-02-08,301629.5419414414,44253.184821963325,257.63
2018-02-09,299532.7509434178,43616.749295573725,261.5
2018-02-12,299802.6154092157,42899.76991746658,265.34
2018-02-13,301130.4329946523,42926.14086565548,266.0
2018-02-14,299374.1763651278,42307.17357551406,269.59
2018-02-15,299143.08236644085,42370.06086791668,273.03
2018-02-16,302943.7068830922,42364.97241586924,273.11
2018-02-20,302454.0197486938,42384.70029618785,271.4
2018-02-21,302599.22994282044,42379.16324721654,270.05
2018-02-22,303224.20920271415,42676.49001310223,270.4
2018-02-23,304219.2912045843,43255.097540743736,274.71
2018-02-26,305406.6428536812,42910.11397571345,277.9
2018-02-27,309610.7032310517,42621.15956391189,274.43
2018-02-28,311116.32274112705,42877.1145213984,271.65
2018-03-01,306948.83571380697,43150.667021646324,267.7
2018-03-02,304595.3118347075,42919.59589377901,269.08
2018-03-05,304595.3118347075,42598.068612874005,272.19
2018-03-06,304888.1256358066,42954.96064769306,272.88
2018-03-07,305254.4750529009,42747.353456237855,272.78
2018-03-08,305102.4660257973,42568.45579450995,274.1
2018-03-09,304554.2090691112,42251.25369648662,278.87
2018-03-12,305188.12591797946,42525.62264755512,278.52
2018-03-13,304036.36770594446,42606.63637990842,276.72
