Date,Close
2012-12-31,60.51
2013-01-02,61.73
2013-01-03,61.97
2013-01-04,63.24
2013-01-07,63.27
2013-01-08,62.67
2013-01-09,63.44
2013-01-10,63.32
2013-01-11,63.22
2013-01-14,63.65
2013-01-15,63.76
2013-01-16,63.62
2013-01-17,64.17
2013-01-18,64.65
2013-01-22,65.21
2013-01-23,65.09
2013-01-24,65.06
2013-01-25,65.14
2013-01-28,65.71
2013-01-29,65.87
2013-01-30,65.47
2013-01-31,65.06
2013-02-01,65.93
2013-02-04,65.36
2013-02-05,66.62
2013-02-06,66.66
2013-02-07,67.09
2013-02-08,67.24
2013-02-11,66.82
2013-02-12,67.14
2013-02-13,66.91
2013-02-14,66.82
2013-02-15,66.84
2013-02-19,67.62
2013-02-20,67.07
2013-02-21,66.55
2013-02-22,66.63
2013-02-25,65.73
2013-02-26,65.9
2013-02-27,67.07
2013-02-28,66.83
2013-03-01,66.78
2013-03-04,66.45
2013-03-05,67.38
2013-03-06,67.95
2013-03-07,68.8
2013-03-08,70.26
2013-03-11,70.42
2013-03-12,70.16
2013-03-13,70.5
2013-03-14,70.37
2013-03-15,70.03
2013-03-18,70.44
2013-03-19,70.58
2013-03-20,71.22
2013-03-21,71.11
2013-03-22,71.68
2013-03-25,71.37
2013-03-26,71.96
2013-03-27,71.66
2013-03-28,71.84
2013-04-01,70.86
2013-04-02,70.75
2013-04-03,69.91
2013-04-04,70.31
2013-04-05,69.58
2013-04-08,70.12
2013-04-09,70.11
2013-04-10,70.94
2013-04-11,71.22
2013-04-12,70.79
2013-04-15,68.83
2013-04-16,69.77
2013-04-17,68.54
2013-04-18,68.14
2013-04-19,70.72
2013-04-22,71.11
2013-04-23,71.27
2013-04-24,71.34
2013-04-25,71.05
2013-04-26,70.45
2013-04-29,70.36
2013-04-30,70.11
2013-05-01,69.15
2013-05-02,70.52
2013-05-03,71.73
2013-05-06,72.53
2013-05-07,73.31
2013-05-08,73.87
2013-05-09,74.15
2013-05-10,74.11
2013-05-13,74.23
2013-05-14,75.47
2013-05-15,76.16
2013-05-16,75.06
2013-05-17,76.98
2013-05-20,76.77
2013-05-21,76.41
2013-05-22,75.88
2013-05-23,75.54
2013-05-24,75.59
2013-05-28,76.05
2013-05-29,75.13
2013-05-30,75.74
2013-05-31,74.8
2013-06-03,75.17
2013-06-04,74.11
2013-06-05,73.12
2013-06-06,74.04
2013-06-07,75.39
2013-06-10,75.01
2013-06-11,74.52
2013-06-12,73.71
2013-06-13,74.66
2013-06-14,74.53
2013-06-17,75.99
2013-06-18,77.08
2013-06-19,75.96
2013-06-20,74.05
2013-06-21,74.6
2013-06-24,73.08
2013-06-25,74.03
2013-06-26,76.03
2013-06-27,76.46
2013-06-28,75.64
2013-07-01,76.57
2013-07-02,74.25
2013-07-03,74.85
2013-07-05,76.33
2013-07-08,76.91
2013-07-09,77.59
2013-07-10,77.42
2013-07-11,78.72
2013-07-12,78.53
2013-07-15,78.46
2013-07-16,78.2
2013-07-17,78.6
2013-07-18,79.1
2013-07-19,79.67
2013-07-22,79.17
2013-07-23,79.39
2013-07-24,79.14
2013-07-25,78.99
2013-07-26,79.02
2013-07-29,78.9
2013-07-30,79.13
2013-07-31,79.11
2013-08-01,80.62
2013-08-02,80.73
2013-08-05,80.59
2013-08-06,80.24
2013-08-07,79.75
2013-08-08,79.62
2013-08-09,79.43
2013-08-12,79.54
2013-08-13,79.79
2013-08-14,79.46
2013-08-15,78.19
2013-08-16,78.14
2013-08-19,77.66
2013-08-20,77.91
2013-08-21,76.82
2013-08-22,77.0
2013-08-23,77.6
2013-08-26,77.27
2013-08-27,75.55
2013-08-28,75.75
2013-08-29,76.33
2013-08-30,75.86
2013-09-03,77.2
2013-09-04,77.18
2013-09-05,77.59
2013-09-06,77.85
2013-09-09,78.59
2013-09-10,80.21
2013-09-11,80.11
2013-09-12,79.87
2013-09-13,80.13
2013-09-16,81.13
2013-09-17,81.47
2013-09-18,82.61
2013-09-19,82.74
2013-09-20,81.49
2013-09-23,80.21
2013-09-24,80.32
2013-09-25,79.93
2013-09-26,80.13
2013-09-27,79.68
2013-09-30,79.17
2013-10-01,79.34
2013-10-02,78.98
2013-10-03,77.65
2013-10-04,78.41
2013-10-07,79.04
2013-10-08,78.0
2013-10-09,78.08
2013-10-10,81.12
