Date,Close
2012-12-31,52.27
2013-01-02,53.15
2013-01-03,53.33
2013-01-04,53.95
2013-01-07,53.04
2013-01-08,53.16
2013-01-09,53.06
2013-01-10,53.69
2013-01-11,53.54
2013-01-14,53.97
2013-01-15,53.87
2013-01-16,53.92
2013-01-17,54.47
2013-01-18,54.51
2013-01-22,54.23
2013-01-23,54.4
2013-01-24,54.88
2013-01-25,55.08
2013-01-28,55.08
2013-01-29,55.46
2013-01-30,55.42
2013-01-31,53.69
2013-02-01,54.92
2013-02-04,54.37
2013-02-05,54.73
2013-02-06,54.9
2013-02-07,55.1
2013-02-08,54.24
2013-02-11,54.15
2013-02-12,54.03
2013-02-13,53.95
2013-02-14,54.17
2013-02-15,55.01
2013-02-19,55.96
2013-02-20,56.06
2013-02-21,56.54
2013-02-22,56.99
2013-02-25,57.01
2013-02-26,56.96
2013-02-27,57.23
2013-02-28,57.22
2013-03-01,57.06
2013-03-04,57.42
2013-03-05,57.85
2013-03-06,57.67
2013-03-07,57.71
2013-03-08,57.87
2013-03-11,57.82
2013-03-12,57.53
2013-03-13,57.45
2013-03-14,56.92
2013-03-15,56.04
2013-03-18,56.13
2013-03-19,56.27
2013-03-20,57.3
2013-03-21,56.85
2013-03-22,57.21
2013-03-25,57.2
2013-03-26,58.66
2013-03-27,58.36
2013-03-28,59.01
2013-04-01,58.85
2013-04-02,59.45
2013-04-03,58.65
2013-04-04,58.54
2013-04-05,58.36
2013-04-08,58.86
2013-04-09,58.62
2013-04-10,59.13
2013-04-11,59.42
2013-04-12,59.19
2013-04-15,58.44
2013-04-16,59.67
2013-04-17,58.92
2013-04-18,59.28
2013-04-19,59.86
2013-04-22,60.21
2013-04-23,60.72
2013-04-24,58.95
2013-04-25,59.71
2013-04-26,59.49
2013-04-29,59.69
2013-04-30,59.71
2013-05-01,59.57
2013-05-02,60.37
2013-05-03,60.58
2013-05-06,60.1
2013-05-07,60.17
2013-05-08,60.26
2013-05-09,60.1
2013-05-10,60.36
2013-05-13,60.46
2013-05-14,61.67
2013-05-15,62.28
2013-05-16,62.38
2013-05-17,62.04
2013-05-20,61.55
2013-05-21,61.58
2013-05-22,61.41
2013-05-23,60.97
2013-05-24,61.17
2013-05-28,61.63
2013-05-29,59.58
2013-05-30,59.63
2013-05-31,57.84
2013-06-03,58.6
2013-06-04,58.87
2013-06-05,57.9
2013-06-06,58.04
2013-06-07,59.1
2013-06-10,58.82
2013-06-11,58.62
2013-06-12,58.16
2013-06-13,58.46
2013-06-14,58.82
2013-06-17,59.64
2013-06-18,59.7
2013-06-19,58.0
2013-06-20,55.87
2013-06-21,56.81
2013-06-24,56.15
2013-06-25,56.22
2013-06-26,57.0
2013-06-27,57.39
2013-06-28,57.29
2013-07-01,57.95
2013-07-02,57.72
2013-07-03,57.82
2013-07-05,57.86
2013-07-08,58.58
2013-07-09,58.98
2013-07-10,58.62
2013-07-11,58.95
2013-07-12,59.14
2013-07-15,58.82
2013-07-16,58.48
2013-07-17,58.36
2013-07-18,58.8
2013-07-19,58.88
2013-07-22,58.65
2013-07-23,58.41
2013-07-24,58.47
2013-07-25,59.62
2013-07-26,60.25
2013-07-29,60.08
2013-07-30,60.24
2013-07-31,59.87
2013-08-01,60.56
2013-08-02,60.53
2013-08-05,60.98
2013-08-06,60.99
2013-08-07,60.94
2013-08-08,60.91
2013-08-09,60.68
2013-08-12,60.96
2013-08-13,61.08
2013-08-14,60.67
2013-08-15,59.81
2013-08-16,59.47
2013-08-19,59.15
2013-08-20,59.09
2013-08-21,58.51
2013-08-22,58.45
2013-08-23,59.03
2013-08-26,58.22
2013-08-27,57.64
2013-08-28,57.27
2013-08-29,57.25
2013-08-30,57.77
2013-09-03,57.45
2013-09-04,57.8
2013-09-05,57.53
2013-09-06,58.0
2013-09-09,58.57
2013-09-10,58.59
2013-09-11,59.25
2013-09-12,59.28
2013-09-13,59.43
2013-09-16,60.02
2013-09-17,59.8
2013-09-18,61.19
2013-09-19,60.97
2013-09-20,60.44
2013-09-23,60.2
2013-09-24,59.87
2013-09-25,59.34
2013-09-26,60.39
2013-09-27,59.93
2013-09-30,59.3
2013-10-01,60.09
2013-10-02,59.43
2013-10-03,59.22
2013-10-04,59.33
2013-10-07,59.21
2013-10-08,58.96
2013-10-09,59.83
2013-10-10,60.79
2013-10-11,61.45
2013-10-14,61.53
2013-10-15,61.23
2013-10-16,62.28
2013-10-17,63.41
2013-10-18,62.81
2013-10-21,62.26
2013-10-22,63.47
2013-10-23,63.47
2013-10-24,63.04
2013-10-25,63.6
2013-10-28,64.76
2013-10-29,65.94
2013-10-30,65.22
2013-10-31,64.73
2013-11-01,65.39
2013-11-04,65.73
2013-11-05,65.36
2013-11-06,66.01
2013-11-07,64.8
2013-11-08,64.83
2013-11-11,64.62
2013-11-12,64.72
2013-11-13,65.09
2013-11-14,65.6
2013-11-15,65.78
2013-11-18,65.18
2013-11-19,65.28
2013-11-20,65.26
2013-11-21,65.98
2013-11-22,66.26
2013-11-25,65.95
2013-11-26,66.01
2013-11-27,65.83
2013-11-29,65.81
2013-12-02,65.28
2013-12-03,65.37
2013-12-04,65.04
2013-12-05,64.54
2013-12-06,65.66
2013-12-09,65.69
2013-12-10,64.69
2013-12-11,64.94
2013-12-12,63.97
2013-12-13,63.98
2013-12-16,64.04
2013-12-17,63.58
2013-12-18,64.64
2013-12-19,64.24
2013-12-20,64.74
2013-12-23,64.63
2013-12-24,64.71
2013-12-26,64.83
2013-12-27,65.37
2013-12-30,65.43
2013-12-31,65.21
2014-01-02,64.3
2014-01-03,64.18
2014-01-06,64.14
