Date,Close
2012-12-31,66.5
2013-01-02,69.06
2013-01-03,68.81
2013-01-04,69.19
2013-01-07,68.89
2013-01-08,69.29
2013-01-09,69.78
2013-01-10,69.17
2013-01-11,69.88
2013-01-14,69.86
2013-01-15,70.25
2013-01-16,69.89
2013-01-17,69.89
2013-01-18,70.11
2013-01-22,70.46
2013-01-23,71.25
2013-01-24,71.34
2013-01-25,72.21
2013-01-28,72.1
2013-01-29,71.7
2013-01-30,72.34
2013-01-31,71.89
2013-02-01,73.8
2013-02-04,72.82
2013-02-05,73.36
2013-02-06,72.42
2013-02-07,72.95
2013-02-08,73.31
2013-02-11,73.07
2013-02-12,73.37
2013-02-13,73.56
2013-02-14,73.13
2013-02-15,74.16
2013-02-19,75.4
2013-02-20,75.0
2013-02-21,73.85
2013-02-22,74.8
2013-02-25,73.91
2013-02-26,73.83
2013-02-27,74.41
2013-02-28,74.36
2013-03-01,74.82
2013-03-04,75.24
2013-03-05,76.92
2013-03-06,77.41
2013-03-07,77.57
2013-03-08,78.35
2013-03-11,78.3
2013-03-12,78.02
2013-03-13,77.93
2013-03-14,78.26
2013-03-15,76.6
2013-03-18,76.81
2013-03-19,76.18
2013-03-20,76.49
2013-03-21,74.3
2013-03-22,73.88
2013-03-25,73.41
2013-03-26,74.54
2013-03-27,74.88
2013-03-28,75.97
2013-04-01,75.85
2013-04-02,76.67
2013-04-03,76.6
2013-04-04,76.61
2013-04-05,76.25
2013-04-08,76.55
2013-04-09,76.21
2013-04-10,77.01
2013-04-11,77.78
2013-04-12,77.23
2013-04-15,75.24
2013-04-16,77.49
2013-04-17,76.7
2013-04-18,75.57
2013-04-19,74.74
2013-04-22,74.94
2013-04-23,76.3
2013-04-24,77.81
2013-04-25,79.33
2013-04-26,78.66
2013-04-29,81.13
2013-04-30,81.44
2013-05-01,79.77
2013-05-02,79.49
2013-05-03,79.5
2013-05-06,78.82
2013-05-07,79.05
2013-05-08,80.0
2013-05-09,80.09
2013-05-10,80.48
2013-05-13,79.92
2013-05-14,80.55
2013-05-15,80.76
2013-05-16,80.61
2013-05-17,82.24
2013-05-20,82.53
2013-05-21,82.9
2013-05-22,82.52
2013-05-23,82.52
2013-05-24,82.22
2013-05-28,83.09
2013-05-29,82.95
2013-05-30,82.84
2013-05-31,82.11
2013-06-03,82.1
2013-06-04,81.25
2013-06-05,79.58
2013-06-06,79.55
2013-06-07,80.9
2013-06-10,81.55
2013-06-11,80.41
2013-06-12,79.71
2013-06-13,81.08
2013-06-14,80.55
2013-06-17,82.45
2013-06-18,82.93
2013-06-19,81.83
2013-06-20,79.52
2013-06-21,79.4
2013-06-24,79.16
2013-06-25,79.66
2013-06-26,79.56
2013-06-27,80.22
2013-06-28,71.96
2013-07-01,72.1
2013-07-02,72.12
2013-07-03,72.68
2013-07-05,73.64
2013-07-08,74.47
2013-07-09,74.1
2013-07-10,74.35
2013-07-11,75.2
2013-07-12,75.52
2013-07-15,76.25
2013-07-16,75.29
2013-07-17,75.16
2013-07-18,75.44
2013-07-19,75.22
2013-07-22,75.0
2013-07-23,74.25
2013-07-24,73.72
2013-07-25,73.14
2013-07-26,73.12
2013-07-29,72.37
2013-07-30,73.74
2013-07-31,73.81
2013-08-01,74.85
2013-08-02,74.59
2013-08-05,74.23
2013-08-06,73.25
2013-08-07,73.0
2013-08-08,72.98
2013-08-09,73.53
2013-08-12,72.79
2013-08-13,72.88
2013-08-14,71.5
2013-08-15,71.53
2013-08-16,71.65
2013-08-19,71.67
2013-08-20,72.16
2013-08-21,72.81
2013-08-22,74.1
2013-08-23,74.01
2013-08-26,73.73
2013-08-27,72.24
2013-08-28,72.45
2013-08-29,72.72
2013-08-30,72.25
2013-09-03,73.08
2013-09-04,73.05
2013-09-05,74.0
2013-09-06,73.21
2013-09-09,73.58
2013-09-10,74.74
2013-09-11,75.0
2013-09-12,74.16
2013-09-13,74.5
2013-09-16,76.34
2013-09-17,76.61
2013-09-18,77.79
2013-09-19,77.55
2013-09-20,77.32
2013-09-23,76.36
2013-09-24,75.14
2013-09-25,76.12
2013-09-26,75.87
2013-09-27,74.09
2013-09-30,73.64
2013-10-01,73.82
2013-10-02,73.51
2013-10-03,73.14
2013-10-04,73.26
2013-10-07,72.35
2013-10-08,71.09
2013-10-09,70.28
2013-10-10,71.26
2013-10-11,72.71
2013-10-14,72.66
2013-10-15,71.6
2013-10-16,72.43
2013-10-17,72.85
2013-10-18,72.88
2013-10-21,73.53
2013-10-22,73.95
2013-10-23,73.78
2013-10-24,73.5
2013-10-25,73.61
2013-10-28,74.32
2013-10-29,74.91
2013-10-30,74.25
2013-10-31,73.5
2013-11-01,73.0
2013-11-04,72.71
2013-11-05,73.36
2013-11-06,75.04
2013-11-07,75.55
2013-11-08,75.24
2013-11-11,75.49
2013-11-12,76.3
2013-11-13,77.41
2013-11-14,77.06
2013-11-15,78.02
2013-11-18,78.52
2013-11-19,78.47
2013-11-20,78.16
2013-11-21,78.43
2013-11-22,77.84
2013-11-25,77.21
2013-11-26,77.37
2013-11-27,77.61
2013-11-29,77.47
2013-12-02,76.33
2013-12-03,77.09
2013-12-04,76.07
2013-12-05,75.79
2013-12-06,75.53
2013-12-09,75.13
2013-12-10,75.41
2013-12-11,74.4
2013-12-12,74.08
2013-12-13,73.94
2013-12-16,74.62
2013-12-17,74.0
2013-12-18,75.62
2013-12-19,79.51
2013-12-20,80.55
2013-12-23,81.55
2013-12-24,81.31
2013-12-26,82.15
2013-12-27,82.51
2013-12-30,82.06
2013-12-31,82.22
2014-01-02,81.13
2014-01-03,81.4
2014-01-06,80.54
2014-01-07,81.52
2014-01-08,82.15
2014-01-09,82.95
2014-01-10,83.2
2014-01-13,81.06
2014-01-14,81.95
2014-01-15,84.22
2014-01-16,84.12
2014-01-17,84.43
2014-01-21,84.93
