Date,Close
2012-12-31,19.65
2013-01-02,20.34
2013-01-03,20.45
2013-01-04,20.48
2013-01-07,20.29
2013-01-08,20.31
2013-01-09,20.3
2013-01-10,20.44
2013-01-11,20.48
2013-01-14,20.97
2013-01-15,20.98
2013-01-16,21.03
2013-01-17,20.95
2013-01-18,21.02
2013-01-22,20.87
2013-01-23,20.62
2013-01-24,21.02
2013-01-25,21.15
2013-01-28,21.06
2013-01-29,20.78
2013-01-30,20.58
2013-01-31,20.57
2013-02-01,20.83
2013-02-04,20.82
2013-02-05,21.08
2013-02-06,21.19
2013-02-07,21.1
2013-02-08,21.16
2013-02-11,21.27
2013-02-12,20.97
2013-02-13,21.14
2013-02-14,20.99
2013-02-15,20.99
2013-02-19,21.46
2013-02-20,21.11
2013-02-21,20.76
2013-02-22,20.9
2013-02-25,20.66
2013-02-26,20.61
2013-02-27,20.89
2013-02-28,20.86
2013-03-01,20.83
2013-03-04,20.74
2013-03-05,21.22
2013-03-06,21.72
2013-03-07,21.8
2013-03-08,21.83
2013-03-11,21.88
2013-03-12,21.7
2013-03-13,21.58
2013-03-14,21.59
2013-03-15,21.93
2013-03-18,21.67
2013-03-19,21.52
2013-03-20,21.67
2013-03-21,20.84
2013-03-22,20.75
2013-03-25,20.85
2013-03-26,20.85
2013-03-27,20.83
2013-03-28,20.9
2013-04-01,20.83
2013-04-02,21.22
2013-04-03,21.2
2013-04-04,21.04
2013-04-05,20.61
2013-04-08,20.57
2013-04-09,20.97
2013-04-10,21.47
2013-04-11,21.69
2013-04-12,21.54
2013-04-15,21.05
2013-04-16,21.16
2013-04-17,20.63
2013-04-18,20.58
2013-04-19,20.46
2013-04-22,20.59
2013-04-23,20.91
2013-04-24,20.39
2013-04-25,20.64
2013-04-26,20.67
2013-04-29,20.98
2013-04-30,20.92
2013-05-01,20.38
2013-05-02,20.73
2013-05-03,20.83
2013-05-06,20.81
2013-05-07,20.38
2013-05-08,20.72
2013-05-09,20.83
2013-05-10,21.1
2013-05-13,21.27
2013-05-14,21.27
2013-05-15,21.21
2013-05-16,23.89
2013-05-17,24.24
2013-05-20,23.95
2013-05-21,24.01
2013-05-22,23.34
2013-05-23,23.51
2013-05-24,23.53
2013-05-28,23.89
2013-05-29,24.12
2013-05-30,24.37
2013-05-31,24.12
2013-06-03,24.38
2013-06-04,24.36
2013-06-05,24.32
2013-06-06,24.55
2013-06-07,24.49
2013-06-10,24.36
2013-06-11,24.07
2013-06-12,23.99
2013-06-13,24.35
2013-06-14,24.09
2013-06-17,24.7
2013-06-18,24.82
2013-06-19,24.68
2013-06-20,24.44
2013-06-21,24.48
2013-06-24,24.06
2013-06-25,24.01
2013-06-26,24.39
2013-06-27,24.63
2013-06-28,24.34
2013-07-01,24.34
2013-07-02,24.32
2013-07-03,24.59
2013-07-05,24.57
2013-07-08,24.63
2013-07-09,25.16
2013-07-10,25.41
2013-07-11,25.87
2013-07-12,25.94
2013-07-15,25.93
2013-07-16,25.71
2013-07-17,25.72
2013-07-18,25.86
2013-07-19,25.82
2013-07-22,25.72
2013-07-23,25.56
2013-07-24,25.59
2013-07-25,25.5
2013-07-26,25.5
2013-07-29,25.33
2013-07-30,25.67
2013-07-31,25.59
2013-08-01,25.89
2013-08-02,26.19
2013-08-05,26.31
2013-08-06,26.21
2013-08-07,26.12
2013-08-08,26.26
2013-08-09,26.05
2013-08-12,26.34
2013-08-13,26.32
2013-08-14,26.38
2013-08-15,24.48
2013-08-16,24.27
2013-08-19,24.27
2013-08-20,24.32
2013-08-21,24.07
2013-08-22,24.01
2013-08-23,23.86
2013-08-26,23.83
2013-08-27,23.48
2013-08-28,23.45
2013-08-29,23.45
2013-08-30,23.31
2013-09-03,23.48
2013-09-04,23.77
2013-09-05,23.69
2013-09-06,23.55
2013-09-09,23.92
2013-09-10,24.16
2013-09-11,24.38
2013-09-12,24.29
2013-09-13,24.32
2013-09-16,24.38
2013-09-17,24.37
2013-09-18,24.8
2013-09-19,24.61
2013-09-20,24.51
2013-09-23,24.27
2013-09-24,24.14
2013-09-25,24.43
2013-09-26,23.77
2013-09-27,23.33
2013-09-30,23.43
2013-10-01,23.24
2013-10-02,23.32
2013-10-03,23.01
2013-10-04,23.02
2013-10-07,22.89
2013-10-08,22.64
2013-10-09,22.5
2013-10-10,23.01
2013-10-11,23.28
2013-10-14,23.34
2013-10-15,23.18
2013-10-16,23.0
2013-10-17,22.78
2013-10-18,22.96
2013-10-21,22.93
2013-10-22,22.65
2013-10-23,22.26
2013-10-24,22.37
2013-10-25,22.46
2013-10-28,22.55
2013-10-29,22.83
2013-10-30,22.71
2013-10-31,22.56
2013-11-01,22.57
2013-11-04,22.58
2013-11-05,23.07
2013-11-06,23.28
2013-11-07,23.11
2013-11-08,23.51
2013-11-11,23.45
2013-11-12,23.73
2013-11-13,24.0
2013-11-14,21.37
2013-11-15,21.54
2013-11-18,21.29
2013-11-19,21.42
2013-11-20,21.23
2013-11-21,21.47
2013-11-22,21.46
2013-11-25,21.27
2013-11-26,21.21
2013-11-27,21.27
2013-11-29,21.25
2013-12-02,21.09
2013-12-03,21.26
2013-12-04,21.25
2013-12-05,20.91
2013-12-06,21.28
2013-12-09,21.22
2013-12-10,21.21
2013-12-11,20.88
2013-12-12,20.51
2013-12-13,20.24
2013-12-16,20.68
2013-12-17,20.92
2013-12-18,21.0
2013-12-19,21.07
2013-12-20,21.13
2013-12-23,21.57
2013-12-24,21.69
2013-12-26,21.8
2013-12-27,22.02
2013-12-30,22.25
2013-12-31,22.43
2014-01-02,22.0
2014-01-03,21.98
2014-01-06,22.01
2014-01-07,22.31
2014-01-08,22.29
2014-01-09,22.09
2014-01-10,22.22
2014-01-13,22.19
2014-01-14,22.41
2014-01-15,22.78
2014-01-16,22.78
2014-01-17,22.74
2014-01-21,22.83
2014-01-22,22.84
2014-01-23,22.56
2014-01-24,22.2
2014-01-27,22.0
2014-01-28,21.75
2014-01-29,21.65
2014-01-30,21.98
2014-01-31,21.91
2014-02-03,21.55
2014-02-04,21.8
2014-02-05,21.98
2014-02-06,22.49
2014-02-07,22.67
2014-02-10,22.83
2014-02-11,22.71
2014-02-12,22.85
2014-02-13,22.27
2014-02-14,22.56
2014-02-18,22.41
2014-02-19,22.28
2014-02-20,22.3
2014-02-21,22.13
2014-02-24,22.12
2014-02-25,21.84
2014-02-26,21.93
2014-02-27,21.92
2014-02-28,21.8
2014-03-03,21.57
2014-03-04,21.82
2014-03-05,21.87
2014-03-06,21.82
2014-03-07,21.73
2014-03-10,21.69
2014-03-11,21.61
2014-03-12,21.82
2014-03-13,21.52
2014-03-14,21.35
2014-03-17,21.51
2014-03-18,21.63
2014-03-19,21.63
2014-03-20,21.83
2014-03-21,21.64
2014-03-24,21.57
2014-03-25,22.34
2014-03-26,22.32
2014-03-27,22.02
2014-03-28,22.33
2014-03-31,22.42
2014-04-01,23.1
2014-04-02,22.99
2014-04-03,23.09
2014-04-04,22.71
2014-04-07,22.85
2014-04-08,22.94
2014-04-09,23.12
2014-04-10,22.65
2014-04-11,22.46
2014-04-14,22.85
2014-04-15,22.89
2014-04-16,23.03
2014-04-17,23.21
2014-04-21,23.4
2014-04-22,23.52
2014-04-23,23.5
2014-04-24,23.33
2014-04-25,23.0
2014-04-28,23.02
2014-04-29,23.16
2014-04-30,23.11
2014-05-01,23.01
2014-05-02,22.94
2014-05-05,22.96
2014-05-06,22.72
2014-05-07,22.87
2014-05-08,23.02
2014-05-09,23.02
2014-05-12,23.19
2014-05-13,22.86
2014-05-14,22.81
2014-05-15,24.18
2014-05-16,24.37
2014-05-19,24.35
2014-05-20,24.12
2014-05-21,24.48
2014-05-22,24.38
2014-05-23,24.52
2014-05-27,24.71
2014-05-28,24.82
2014-05-29,24.68
2014-05-30,24.62
2014-06-02,24.78
2014-06-03,24.68
2014-06-04,24.5
2014-06-05,24.7
2014-06-06,24.83
2014-06-09,24.8
2014-06-10,25.0
2014-06-11,25.04
2014-06-12,24.66
2014-06-13,24.7
2014-06-16,24.53
2014-06-17,24.5
2014-06-18,24.63
2014-06-19,24.71
2014-06-20,24.83
2014-06-23,24.7
2014-06-24,24.53
2014-06-25,24.72
2014-06-26,24.65
2014-06-27,24.7
2014-06-30,24.85
2014-07-01,25.08
2014-07-02,25.03
2014-07-03,25.19
2014-07-07,25.23
2014-07-08,25.07
2014-07-09,25.44
2014-07-10,25.44
2014-07-11,25.52
2014-07-14,25.44
2014-07-15,25.67
2014-07-16,25.98
2014-07-17,25.63
2014-07-18,25.91
2014-07-21,25.85
2014-07-22,25.95
2014-07-23,25.68
2014-07-24,25.83
2014-07-25,25.97
2014-07-28,25.92
2014-07-29,25.71
2014-07-30,25.63
2014-07-31,25.23
2014-08-01,25.0
2014-08-04,25.17
2014-08-05,24.97
2014-08-06,24.93
2014-08-07,24.86
2014-08-08,25.03
2014-08-11,25.23
2014-08-12,25.15
2014-08-13,25.2
2014-08-14,24.54
2014-08-15,24.43
2014-08-18,24.63
2014-08-19,24.64
2014-08-20,24.71
2014-08-21,24.89
2014-08-22,24.65
2014-08-25,24.7
2014-08-26,24.81
2014-08-27,24.8
2014-08-28,24.85
2014-08-29,24.99
2014-09-02,24.88
2014-09-03,25.04
2014-09-04,24.91
2014-09-05,25.0
2014-09-08,24.95
2014-09-09,24.86
2014-09-10,24.93
2014-09-11,25.18
2014-09-12,25.16
2014-09-15,25.06
2014-09-16,25.22
2014-09-17,25.21
2014-09-18,25.22
2014-09-19,25.2
2014-09-22,24.97
2014-09-23,24.7
2014-09-24,24.98
2014-09-25,24.54
2014-09-26,25.0
2014-09-29,25.12
2014-09-30,25.17
2014-10-01,25.03
2014-10-02,25.06
2014-10-03,25.31
2014-10-06,25.01
2014-10-07,24.64
2014-10-08,24.66
2014-10-09,24.19
2014-10-10,23.34
2014-10-13,22.93
2014-10-14,23.06
2014-10-15,22.96
2014-10-16,22.82
2014-10-17,23.25
2014-10-20,22.93
2014-10-21,23.51
2014-10-22,23.26
2014-10-23,23.57
2014-10-24,23.78
2014-10-27,23.76
2014-10-28,24.07
2014-10-29,24.1
2014-10-30,24.08
2014-10-31,24.47
2014-11-03,24.58
2014-11-04,24.88
2014-11-05,25.15
2014-11-06,25.26
2014-11-07,25.33
2014-11-10,25.15
2014-11-11,25.15
2014-11-12,25.11
2014-11-13,25.68
2014-11-14,26.32
2014-11-17,26.47
2014-11-18,26.6
2014-11-19,26.59
2014-11-20,26.81
2014-11-21,26.88
2014-11-24,27.03
2014-11-25,27.28
