Date,Close
2012-12-31,42.81
2013-01-02,43.78
2013-01-03,43.77
2013-01-04,44.16
2013-01-07,43.39
2013-01-08,43.27
2013-01-09,43.06
2013-01-10,43.22
2013-01-11,43.16
2013-01-14,43.05
2013-01-15,42.99
2013-01-16,42.91
2013-01-17,43.0
2013-01-18,43.49
2013-01-22,43.85
2013-01-23,43.87
2013-01-24,44.21
2013-01-25,44.45
2013-01-28,44.35
2013-01-29,44.62
2013-01-30,44.53
2013-01-31,44.23
2013-02-01,44.01
2013-02-04,43.81
2013-02-05,43.63
2013-02-06,43.83
2013-02-07,43.83
2013-02-08,43.85
2013-02-11,44.06
2013-02-12,44.16
2013-02-13,44.17
2013-02-14,43.91
2013-02-15,44.11
2013-02-19,44.48
2013-02-20,44.55
2013-02-21,44.43
2013-02-22,44.74
2013-02-25,44.54
2013-02-26,44.71
2013-02-27,45.07
2013-02-28,45.01
2013-03-01,44.83
2013-03-04,45.03
2013-03-05,45.36
2013-03-06,45.48
2013-03-07,45.39
2013-03-08,45.32
2013-03-11,45.31
2013-03-12,45.2
2013-03-13,45.29
2013-03-14,45.37
2013-03-15,45.52
2013-03-18,45.31
2013-03-19,45.47
2013-03-20,45.79
2013-03-21,45.43
2013-03-22,45.66
2013-03-25,45.63
2013-03-26,46.14
2013-03-27,46.36
2013-03-28,46.92
2013-04-01,46.74
2013-04-02,46.82
2013-04-03,46.69
2013-04-04,47.23
2013-04-05,47.19
2013-04-08,47.49
2013-04-09,47.31
2013-04-10,47.45
2013-04-11,47.62
2013-04-12,47.88
2013-04-15,47.36
2013-04-16,48.13
2013-04-17,47.96
2013-04-18,47.87
2013-04-19,48.51
2013-04-22,48.47
2013-04-23,48.65
2013-04-24,48.03
2013-04-25,48.09
2013-04-26,47.95
2013-04-29,48.14
2013-04-30,48.23
2013-05-01,47.84
2013-05-02,47.23
2013-05-03,47.26
2013-05-06,46.76
2013-05-07,47.27
2013-05-08,46.93
2013-05-09,46.22
2013-05-10,46.1
2013-05-13,45.84
2013-05-14,46.26
2013-05-15,46.66
2013-05-16,46.3
2013-05-17,46.6
2013-05-20,46.4
2013-05-21,46.44
2013-05-22,45.76
2013-05-23,45.52
2013-05-24,45.2
2013-05-28,44.89
2013-05-29,44.26
2013-05-30,44.13
2013-05-31,43.9
2013-06-03,44.09
2013-06-04,43.95
2013-06-05,43.69
2013-06-06,44.43
2013-06-07,44.44
2013-06-10,44.4
2013-06-11,44.26
2013-06-12,43.92
2013-06-13,44.65
2013-06-14,44.49
2013-06-17,44.52
2013-06-18,44.75
2013-06-19,43.57
2013-06-20,42.48
2013-06-21,43.1
2013-06-24,42.94
2013-06-25,43.56
2013-06-26,44.03
2013-06-27,44.0
2013-06-28,44.13
2013-07-01,43.81
2013-07-02,43.61
2013-07-03,43.4
2013-07-05,43.14
2013-07-08,43.85
2013-07-09,44.12
2013-07-10,44.23
2013-07-11,44.96
2013-07-12,44.99
2013-07-15,45.55
2013-07-16,45.25
2013-07-17,45.26
2013-07-18,45.62
2013-07-19,45.56
2013-07-22,45.51
2013-07-23,45.62
2013-07-24,45.04
2013-07-25,45.14
2013-07-26,45.34
2013-07-29,45.4
2013-07-30,45.42
2013-07-31,44.84
2013-08-01,44.35
2013-08-02,44.34
2013-08-05,44.07
2013-08-06,43.77
2013-08-07,44.14
2013-08-08,44.04
2013-08-09,43.87
2013-08-12,43.56
2013-08-13,43.78
2013-08-14,43.61
2013-08-15,42.9
2013-08-16,42.39
2013-08-19,42.05
2013-08-20,42.25
2013-08-21,41.67
2013-08-22,41.93
2013-08-23,42.23
2013-08-26,41.9
2013-08-27,41.68
2013-08-28,41.64
2013-08-29,41.44
2013-08-30,41.62
2013-09-03,41.09
2013-09-04,40.89
2013-09-05,40.75
2013-09-06,41.12
2013-09-09,41.23
2013-09-10,41.41
2013-09-11,41.02
2013-09-12,40.76
