Date,Close
2012-12-31,40.17
2013-01-02,41.16
2013-01-03,41.58
2013-01-04,42.2
2013-01-07,41.74
2013-01-08,41.83
2013-01-09,42.23
2013-01-10,42.58
2013-01-11,42.96
2013-01-14,42.93
2013-01-15,42.91
2013-01-16,42.78
2013-01-17,43.09
2013-01-18,43.21
2013-01-22,44.2
2013-01-23,43.83
2013-01-24,43.57
2013-01-25,43.91
2013-01-28,43.53
2013-01-29,43.82
2013-01-30,44.21
2013-01-31,43.9
2013-02-01,44.84
2013-02-04,43.93
2013-02-05,44.31
2013-02-06,44.31
2013-02-07,45.06
2013-02-08,45.14
2013-02-11,45.25
2013-02-12,45.61
2013-02-13,45.88
2013-02-14,45.88
2013-02-15,45.85
2013-02-19,46.74
2013-02-20,46.41
2013-02-21,46.47
2013-02-22,46.74
2013-02-25,45.36
2013-02-26,45.56
2013-02-27,46.05
2013-02-28,46.02
2013-03-01,46.35
2013-03-04,46.54
2013-03-05,47.21
2013-03-06,47.33
2013-03-07,47.29
2013-03-08,47.42
2013-03-11,47.75
2013-03-12,47.71
2013-03-13,47.93
2013-03-14,48.2
2013-03-15,47.98
2013-03-18,47.86
2013-03-19,47.64
2013-03-20,47.93
2013-03-21,47.8
2013-03-22,48.22
2013-03-25,48.48
2013-03-26,48.65
2013-03-27,48.67
2013-03-28,49.07
2013-04-01,49.28
2013-04-02,49.81
2013-04-03,49.38
2013-04-04,49.51
2013-04-05,49.32
2013-04-08,50.11
2013-04-09,49.73
2013-04-10,49.73
2013-04-11,50.28
2013-04-12,50.35
2013-04-15,49.09
2013-04-16,49.5
2013-04-17,49.07
2013-04-18,48.44
2013-04-19,48.97
2013-04-22,49.01
2013-04-23,49.8
2013-04-24,49.7
2013-04-25,49.53
2013-04-26,49.09
2013-04-29,49.25
2013-04-30,49.26
2013-05-01,48.4
2013-05-02,48.25
2013-05-03,48.69
2013-05-06,49.1
2013-05-07,49.31
2013-05-08,49.69
2013-05-09,49.43
2013-05-10,49.39
2013-05-13,49.4
2013-05-14,50.36
2013-05-15,50.66
2013-05-16,50.16
2013-05-17,50.0
2013-05-20,49.8
2013-05-21,49.08
2013-05-22,48.79
2013-05-23,48.76
2013-05-24,48.73
2013-05-28,48.82
2013-05-29,48.55
2013-05-30,48.83
2013-05-31,48.24
2013-06-03,47.47
2013-06-04,46.68
2013-06-05,45.86
2013-06-06,46.49
2013-06-07,47.46
2013-06-10,47.3
2013-06-11,47.25
2013-06-12,47.02
2013-06-13,47.41
2013-06-14,46.87
2013-06-17,47.42
2013-06-18,47.67
2013-06-19,47.05
2013-06-20,46.57
2013-06-21,47.23
2013-06-24,46.6
2013-06-25,46.88
2013-06-26,47.76
2013-06-27,48.3
2013-06-28,48.12
2013-07-01,48.69
2013-07-02,48.52
2013-07-03,48.47
2013-07-05,49.13
2013-07-08,50.07
2013-07-09,50.55
2013-07-10,50.3
2013-07-11,50.38
2013-07-12,51.11
2013-07-15,51.2
2013-07-16,51.0
2013-07-17,51.03
2013-07-18,52.08
2013-07-19,52.1
2013-07-22,52.41
2013-07-23,52.08
2013-07-24,50.99
