Date,Close
2012-12-31,25.8
2013-01-02,25.92
2013-01-03,26.18
2013-01-04,26.44
2013-01-07,26.48
2013-01-08,26.2
2013-01-09,26.23
2013-01-10,26.27
2013-01-11,26.55
2013-01-14,26.59
2013-01-15,26.82
2013-01-16,26.86
2013-01-17,26.74
2013-01-18,26.65
2013-01-22,26.74
2013-01-23,26.55
2013-01-24,26.93
2013-01-25,27.77
2013-01-28,27.25
2013-01-29,26.96
2013-01-30,26.81
2013-01-31,27.02
2013-02-01,26.85
2013-02-04,26.83
2013-02-05,26.94
2013-02-06,27.08
2013-02-07,27.34
2013-02-08,27.3
2013-02-11,27.61
2013-02-12,27.55
2013-02-13,27.28
2013-02-14,27.31
2013-02-15,27.48
2013-02-19,27.24
2013-02-20,27.01
2013-02-21,27.27
2013-02-22,27.24
2013-02-25,27.02
2013-02-26,27.14
2013-02-27,27.17
2013-02-28,27.23
2013-03-01,27.41
2013-03-04,27.36
2013-03-05,27.45
2013-03-06,27.65
2013-03-07,27.61
2013-03-08,27.34
2013-03-11,27.26
2013-03-12,26.75
2013-03-13,27.42
2013-03-14,27.34
2013-03-15,27.39
2013-03-18,27.08
2013-03-19,26.92
2013-03-20,27.42
2013-03-21,26.8
2013-03-22,29.76
2013-03-25,29.78
2013-03-26,29.74
2013-03-27,29.23
2013-03-28,29.5
2013-04-01,29.13
2013-04-02,29.45
2013-04-03,29.45
2013-04-04,29.67
2013-04-05,29.49
2013-04-08,29.98
2013-04-09,29.94
2013-04-10,30.15
2013-04-11,30.6
2013-04-12,30.29
2013-04-15,29.83
2013-04-16,30.25
2013-04-17,30.45
2013-04-18,30.09
2013-04-19,30.46
2013-04-22,30.68
2013-04-23,30.84
2013-04-24,30.76
2013-04-25,31.03
2013-04-26,30.94
2013-04-29,31.32
2013-04-30,31.8
2013-05-01,31.68
2013-05-02,31.66
2013-05-03,32.28
2013-05-06,31.98
2013-05-07,31.95
2013-05-08,31.95
2013-05-09,31.87
2013-05-10,32.38
2013-05-13,32.33
2013-05-14,32.96
2013-05-15,32.92
2013-05-16,32.22
2013-05-17,32.66
2013-05-20,32.67
2013-05-21,32.62
2013-05-22,32.22
2013-05-23,31.67
2013-05-24,31.4
2013-05-28,31.64
2013-05-29,31.47
2013-05-30,31.2
2013-05-31,30.83
2013-06-03,31.51
2013-06-04,31.39
2013-06-05,30.88
2013-06-06,31.08
2013-06-07,31.38
2013-06-10,31.52
2013-06-11,31.08
2013-06-12,30.7
2013-06-13,30.88
2013-06-14,30.94
2013-06-17,30.97
2013-06-18,31.08
2013-06-19,30.88
2013-06-20,30.39
2013-06-21,30.28
2013-06-24,29.98
2013-06-25,30.19
2013-06-26,30.92
2013-06-27,31.16
2013-06-28,31.84
2013-07-01,31.17
2013-07-02,31.31
2013-07-03,31.43
2013-07-05,31.82
2013-07-08,31.86
2013-07-09,31.97
2013-07-10,31.8
2013-07-11,31.86
2013-07-12,31.83
2013-07-15,31.67
2013-07-16,31.35
2013-07-17,31.67
2013-07-18,31.66
2013-07-19,31.67
2013-07-22,31.65
2013-07-23,31.59
2013-07-24,31.32
2013-07-25,31.25
2013-07-26,31.26
2013-07-29,31.35
2013-07-30,31.42
2013-07-31,31.46
2013-08-01,32.99
2013-08-02,33.15
2013-08-05,33.2
2013-08-06,33.27
2013-08-07,32.81
2013-08-08,33.03
2013-08-09,33.15
2013-08-12,33.26
2013-08-13,32.9
2013-08-14,32.17
2013-08-15,31.75
2013-08-16,31.83
2013-08-19,32.35
2013-08-20,32.31
2013-08-21,32.06
2013-08-22,32.43
2013-08-23,32.1
2013-08-26,31.96
2013-08-27,31.41
2013-08-28,31.68
2013-08-29,31.74
2013-08-30,31.41
2013-09-03,32.15
2013-09-04,32.56
2013-09-05,32.69
2013-09-06,32.49
2013-09-09,32.7
2013-09-10,33.41
2013-09-11,33.79
2013-09-12,34.04
2013-09-13,33.96
2013-09-16,34.1
2013-09-17,34.16
2013-09-18,34.74
2013-09-19,34.75
2013-09-20,34.69
2013-09-23,34.49
2013-09-24,34.72
2013-09-25,34.46
2013-09-26,35.17
2013-09-27,36.82
2013-09-30,36.32
2013-10-01,36.21
2013-10-02,35.94
2013-10-03,35.82
2013-10-04,36.07
2013-10-07,35.67
2013-10-08,35.14
2013-10-09,35.44
2013-10-10,36.72
2013-10-11,36.73
2013-10-14,37.03
2013-10-15,36.85
2013-10-16,37.26
2013-10-17,37.27
2013-10-18,37.97
2013-10-21,38.04
2013-10-22,37.98
2013-10-23,37.78
2013-10-24,37.76
2013-10-25,37.85
2013-10-28,37.76
2013-10-29,37.96
2013-10-30,38.06
2013-10-31,37.88
2013-11-01,38.03
2013-11-04,38.19
2013-11-05,38.6
2013-11-06,38.38
2013-11-07,37.85
2013-11-08,38.56
2013-11-11,38.58
2013-11-12,38.44
2013-11-13,38.92
2013-11-14,39.32
2013-11-15,39.61
2013-11-18,39.29
2013-11-19,38.9
2013-11-20,38.92
2013-11-21,39.04
2013-11-22,39.44
2013-11-25,39.56
2013-11-26,39.8
2013-11-27,39.67
2013-11-29,39.57
2013-12-02,39.54
2013-12-03,39.56
2013-12-04,39.41
2013-12-05,39.47
2013-12-06,39.93
2013-12-09,39.89
2013-12-10,39.61
2013-12-11,38.42
2013-12-12,38.12
