Date,Close
2012-12-31,49.79
2013-01-02,51.1
2013-01-03,51.21
2013-01-04,52.19
2013-01-07,50.97
2013-01-08,50.76
2013-01-09,50.78
2013-01-10,50.79
2013-01-11,50.58
2013-01-14,50.59
2013-01-15,51.09
2013-01-16,51.53
2013-01-17,52.41
2013-01-18,52.34
2013-01-22,52.73
2013-01-23,53.95
2013-01-24,53.95
2013-01-25,54.38
2013-01-28,54.36
2013-01-29,53.99
2013-01-30,53.79
2013-01-31,53.88
2013-02-01,54.59
2013-02-04,53.9
2013-02-05,54.29
2013-02-06,54.52
2013-02-07,54.36
2013-02-08,54.66
2013-02-11,54.75
2013-02-12,54.95
2013-02-13,54.96
2013-02-14,54.88
2013-02-15,55.61
2013-02-19,55.73
2013-02-20,54.6
2013-02-21,54.17
2013-02-22,54.25
2013-02-25,53.59
2013-02-26,53.9
2013-02-27,54.48
2013-02-28,54.59
2013-03-01,55.33
2013-03-04,55.8
2013-03-05,56.48
2013-03-06,56.36
2013-03-07,56.32
2013-03-08,57.39
2013-03-11,57.66
2013-03-12,57.11
2013-03-13,57.34
2013-03-14,57.75
2013-03-15,57.58
2013-03-18,56.83
2013-03-19,56.31
2013-03-20,56.94
2013-03-21,56.31
2013-03-22,56.78
2013-03-25,56.21
2013-03-26,56.63
2013-03-27,56.47
2013-03-28,56.8
2013-04-01,56.69
2013-04-02,57.46
2013-04-03,57.25
2013-04-04,57.59
2013-04-05,57.7
2013-04-08,58.82
2013-04-09,59.14
2013-04-10,60.11
2013-04-11,60.55
2013-04-12,60.55
2013-04-15,58.88
2013-04-16,60.75
2013-04-17,60.68
2013-04-18,59.99
2013-04-19,61.56
2013-04-22,62.01
2013-04-23,62.59
2013-04-24,61.94
2013-04-25,62.0
2013-04-26,61.87
2013-04-29,63.0
2013-04-30,62.84
2013-05-01,63.21
2013-05-02,63.88
2013-05-03,64.8
2013-05-06,65.06
2013-05-07,66.07
2013-05-08,65.99
2013-05-09,66.67
2013-05-10,67.2
2013-05-13,67.32
2013-05-14,67.47
2013-05-15,67.67
2013-05-16,66.47
2013-05-17,66.58
2013-05-20,66.12
2013-05-21,65.83
2013-05-22,65.57
2013-05-23,65.23
2013-05-24,65.49
2013-05-28,66.69
2013-05-29,66.26
2013-05-30,64.65
2013-05-31,63.08
2013-06-03,63.8
2013-06-04,64.35
2013-06-05,63.12
2013-06-06,63.14
2013-06-07,64.85
2013-06-10,63.83
2013-06-11,63.8
2013-06-12,62.99
2013-06-13,64.3
2013-06-14,63.8
2013-06-17,64.49
2013-06-18,65.29
2013-06-19,64.33
2013-06-20,61.98
2013-06-21,62.73
2013-06-24,62.44
2013-06-25,62.57
2013-06-26,63.21
2013-06-27,63.72
2013-06-28,63.15
2013-07-01,63.93
2013-07-02,63.26
2013-07-03,63.61
2013-07-05,63.82
2013-07-08,64.71
2013-07-09,64.94
2013-07-10,64.91
2013-07-11,66.58
2013-07-12,66.98
2013-07-15,65.93
2013-07-16,65.03
2013-07-17,65.36
2013-07-18,65.82
2013-07-19,65.16
2013-07-22,64.4
2013-07-23,64.45
2013-07-24,64.64
2013-07-25,64.55
2013-07-26,64.98
2013-07-29,64.61
2013-07-30,64.18
2013-07-31,64.65
2013-08-01,65.36
2013-08-02,66.51
2013-08-05,66.02
2013-08-06,67.05
2013-08-07,65.91
2013-08-08,65.75
2013-08-09,64.73
2013-08-12,63.93
2013-08-13,63.98
2013-08-14,63.96
2013-08-15,62.38
2013-08-16,62.17
2013-08-19,61.83
2013-08-20,61.88
2013-08-21,61.14
2013-08-22,61.64
2013-08-23,61.73
2013-08-26,61.35
2013-08-27,60.69
2013-08-28,60.81
2013-08-29,61.08
2013-08-30,60.83
2013-09-03,60.93
2013-09-04,61.11
2013-09-05,61.3
2013-09-06,61.39
2013-09-09,61.59
2013-09-10,62.83
2013-09-11,63.94
2013-09-12,65.49
2013-09-13,66.69
2013-09-16,66.94
2013-09-17,66.98
2013-09-18,67.11
2013-09-19,65.72
2013-09-20,65.01
2013-09-23,64.75
2013-09-24,64.32
2013-09-25,64.45
2013-09-26,65.24
2013-09-27,65.19
2013-09-30,64.49
2013-10-01,64.83
2013-10-02,64.88
2013-10-03,64.02
2013-10-04,65.3
2013-10-07,64.59
2013-10-08,64.0
2013-10-09,63.59
2013-10-10,65.58
2013-10-11,66.21
2013-10-14,66.83
2013-10-15,66.44
2013-10-16,66.35
2013-10-17,66.42
2013-10-18,67.15
2013-10-21,67.61
2013-10-22,69.0
2013-10-23,68.12
2013-10-24,69.05
2013-10-25,69.26
2013-10-28,69.0
2013-10-29,68.92
2013-10-30,68.47
2013-10-31,68.59
2013-11-01,69.01
2013-11-04,68.81
2013-11-05,68.85
2013-11-06,69.0
2013-11-07,67.15
2013-11-08,68.58
2013-11-11,68.34
2013-11-12,67.77
2013-11-13,68.97
2013-11-14,70.02
2013-11-15,70.0
2013-11-18,69.5
2013-11-19,69.12
2013-11-20,69.23
2013-11-21,69.94
2013-11-22,70.2
2013-11-25,69.74
2013-11-26,71.18
2013-11-27,70.77
2013-11-29,70.54
2013-12-02,70.91
2013-12-03,69.9
2013-12-04,69.97
2013-12-05,70.23
2013-12-06,71.46
2013-12-09,71.11
2013-12-10,71.57
2013-12-11,70.52
2013-12-12,69.63
2013-12-13,69.62
2013-12-16,70.51
2013-12-17,70.66
2013-12-18,72.2
2013-12-19,72.97
2013-12-20,72.4
2013-12-23,73.28
2013-12-24,73.85
2013-12-26,74.62
2013-12-27,74.35
2013-12-30,76.23
2013-12-31,76.4
2014-01-02,76.27
2014-01-03,76.11
2014-01-06,75.82
2014-01-07,76.34
2014-01-08,75.22
2014-01-09,74.9
2014-01-10,75.39
