Date,Close
2012-12-31,31.94
2013-01-02,32.97
2013-01-03,32.51
2013-01-04,33.22
2013-01-07,32.92
2013-01-08,32.97
2013-01-09,33.27
2013-01-10,33.64
2013-01-11,33.5
2013-01-14,33.47
2013-01-15,33.28
2013-01-16,33.15
2013-01-17,32.76
2013-01-18,32.87
2013-01-22,33.0
2013-01-23,33.09
2013-01-24,33.11
2013-01-25,33.17
2013-01-28,33.17
2013-01-29,33.33
2013-01-30,33.14
2013-01-31,33.1
2013-02-01,33.4
2013-02-04,32.96
2013-02-05,33.13
2013-02-06,33.61
2013-02-07,33.54
2013-02-08,33.65
2013-02-11,34.09
2013-02-12,34.31
2013-02-13,33.93
2013-02-14,33.99
2013-02-15,33.91
2013-02-19,34.08
2013-02-20,33.85
2013-02-21,33.77
2013-02-22,33.88
2013-02-25,33.34
2013-02-26,33.79
2013-02-27,34.03
2013-02-28,33.98
2013-03-01,34.01
2013-03-04,34.28
2013-03-05,33.81
2013-03-06,33.74
2013-03-07,34.15
2013-03-08,34.23
2013-03-11,34.41
2013-03-12,34.34
2013-03-13,34.22
2013-03-14,34.06
2013-03-15,34.22
2013-03-18,34.13
2013-03-19,33.95
2013-03-20,33.93
2013-03-21,33.55
2013-03-22,33.57
2013-03-25,33.67
2013-03-26,33.68
2013-03-27,33.76
2013-03-28,33.93
2013-04-01,33.99
2013-04-02,34.1
2013-04-03,33.67
2013-04-04,33.82
2013-04-05,33.36
2013-04-08,33.69
2013-04-09,33.69
2013-04-10,34.19
2013-04-11,34.2
2013-04-12,34.08
2013-04-15,33.31
2013-04-16,32.72
2013-04-17,32.38
2013-04-18,32.27
2013-04-19,32.51
2013-04-22,32.47
2013-04-23,32.82
2013-04-24,33.15
2013-04-25,33.31
2013-04-26,33.13
2013-04-29,33.29
2013-04-30,33.28
2013-05-01,32.81
2013-05-02,32.58
2013-05-03,32.77
2013-05-06,32.89
2013-05-07,33.15
2013-05-08,33.33
2013-05-09,33.31
2013-05-10,33.49
2013-05-13,33.5
2013-05-14,33.89
2013-05-15,34.34
2013-05-16,34.31
2013-05-17,34.67
2013-05-20,35.13
2013-05-21,35.29
2013-05-22,35.37
2013-05-23,35.22
2013-05-24,35.41
2013-05-28,35.54
2013-05-29,35.33
2013-05-30,35.53
2013-05-31,35.06
2013-06-03,35.27
2013-06-04,35.26
2013-06-05,35.01
2013-06-06,35.38
2013-06-07,35.87
2013-06-10,35.59
2013-06-11,35.41
2013-06-12,35.4
2013-06-13,35.46
2013-06-14,35.01
2013-06-17,35.23
2013-06-18,35.35
2013-06-19,35.19
2013-06-20,35.06
2013-06-21,35.57
2013-06-24,35.39
2013-06-25,35.94
2013-06-26,35.93
2013-06-27,36.14
2013-06-28,36.15
2013-07-01,36.31
2013-07-02,36.3
2013-07-03,36.35
2013-07-05,36.76
2013-07-08,37.05
2013-07-09,37.29
2013-07-10,37.07
2013-07-11,37.15
2013-07-12,37.66
2013-07-15,37.5
2013-07-16,37.27
2013-07-17,36.74
2013-07-18,37.07
2013-07-19,37.26
2013-07-22,37.35
2013-07-23,37.54
2013-07-24,37.54
2013-07-25,37.46
2013-07-26,37.54
2013-07-29,37.49
2013-07-30,37.7
2013-07-31,37.32
2013-08-01,37.66
2013-08-02,37.77
2013-08-05,37.74
2013-08-06,37.61
2013-08-07,37.21
2013-08-08,37.35
2013-08-09,37.17
2013-08-12,37.16
2013-08-13,37.11
2013-08-14,36.97
2013-08-15,36.77
2013-08-16,36.92
2013-08-19,36.66
2013-08-20,36.86
2013-08-21,36.79
2013-08-22,37.4
2013-08-23,37.32
2013-08-26,36.92
2013-08-27,36.11
2013-08-28,36.11
2013-08-29,36.11
2013-08-30,36.13
